#Tail	Head	PosReg	NegReg	ID
None	http://pathwaycommons.org/pc12/Protein_ab19df7b036e4deef5eab8a586c7ed2a	http://pathwaycommons.org/pc12/Protein_18614a8e263f4b2d6abbb83e6aa55366;http://pathwaycommons.org/pc12/Protein_5a57b7a778325c2a1a3d022b66ac1cce	None	http://pathwaycommons.org/pc12/TemplateReaction_e7d35694c615797e4ab49298c2e74d89
http://pathwaycommons.org/pc12/Complex_ef7cec4a2e7c29a8767961166ca99284;http://pathwaycommons.org/pc12/Protein_18614a8e263f4b2d6abbb83e6aa55366;http://pathwaycommons.org/pc12/Protein_336f9a2439e1036c4375e8972919f764	http://pathwaycommons.org/pc12/Complex_7f3b5e56d570d64c41c20090b9f5407f;http://pathwaycommons.org/pc12/Complex_ecdea4f5c5b080e59ae5900cf9af0fb7	None	None	http://pathwaycommons.org/pc12/ComplexAssembly_92e875c2740deeb52747d90f881b1aa2
None	http://pathwaycommons.org/pc12/Pathway_e1d38b581be070150a4693823c08c43d	http://pathwaycommons.org/pc12/Protein_6821fd86fcfc4161cec5a46b5b6fac1f	None	new_http://pathwaycommons.org/pc12/Control_16b3268048a0b626d0a60379073fb4d2
http://pathwaycommons.org/pc12/Complex_ecdea4f5c5b080e59ae5900cf9af0fb7;http://pathwaycommons.org/pc12/Protein_09c40d83ea224c4e304c96a960dbbc74;http://pathwaycommons.org/pc12/Protein_52286ff8987cec3074c04062c2d1ba44	http://pathwaycommons.org/pc12/Complex_3d8f3e322a51049a65766a4f69df2fc3;http://pathwaycommons.org/pc12/Complex_cc5755913b459f30efab05c5a231e565	None	None	http://pathwaycommons.org/pc12/ComplexAssembly_941e2afb44cb624230fe47a128028f9c
None	http://pathwaycommons.org/pc12/Protein_4464866880b30d2b4630107afee8e2bd	http://pathwaycommons.org/pc12/Protein_b5f3a13e0e5e5da4d7148e9bd2b424a5	http://pathwaycommons.org/pc12/Protein_18614a8e263f4b2d6abbb83e6aa55366	http://pathwaycommons.org/pc12/TemplateReaction_f3b3d09a4e1fcbd93047b4c2b4e8f8c5
http://pathwaycommons.org/pc12/Complex_ecdea4f5c5b080e59ae5900cf9af0fb7;http://pathwaycommons.org/pc12/Protein_8c922bc6e213b1aff6c3f60e403b81b2	http://pathwaycommons.org/pc12/Complex_a99ad8a88f7fa19b4b25000b5982b59e	None	None	http://pathwaycommons.org/pc12/ComplexAssembly_f04474bd7fd9202cc9fc92041b339603
http://pathwaycommons.org/pc12/Protein_18614a8e263f4b2d6abbb83e6aa55366;http://pathwaycommons.org/pc12/Protein_61f57b32ccc1d86e4827936ad328a7ba	http://pathwaycommons.org/pc12/Complex_02443c1a5455fc17111eee7b54270c17	None	None	http://pathwaycommons.org/pc12/ComplexAssembly_b9884129d0faa7b14368d93137e1065d
http://pathwaycommons.org/pc12/Complex_245b71225cbfc18d169532f6938339a1	http://pathwaycommons.org/pc12/Complex_ea2f8219be152f18f5cd6cec4b468077;http://pathwaycommons.org/pc12/Protein_868839d793da0d2fe6f88da803bd5c43	http://pathwaycommons.org/pc12/Pathway_f723c86f7031bf5edf2d9e7aa4e2705f	None	http://pathwaycommons.org/pc12/ComplexAssembly_9c02a1f54877f07c2a52d7acb74e3413
None	http://pathwaycommons.org/pc12/Protein_96612e0b609fe57bf58e860c4293f8fb	http://pathwaycommons.org/pc12/Protein_a9883589e08b1a511370462f5372bfc6	None	http://pathwaycommons.org/pc12/TemplateReaction_b7b0f8876ff006c34e546e8577002ad5
http://pathwaycommons.org/pc12/Complex_3d8f3e322a51049a65766a4f69df2fc3	http://pathwaycommons.org/pc12/Complex_af80fb09f4dfd70f68973c77bf70ecf6;http://pathwaycommons.org/pc12/Protein_09c40d83ea224c4e304c96a960dbbc74	http://pathwaycommons.org/pc12/Complex_091f00b37c7780d43ce5fbac0bce584a	http://pathwaycommons.org/pc12/Complex_78cd8eee9f4484172546707b5d4dc2c4	http://pathwaycommons.org/pc12/ComplexAssembly_abc94ad7f8349caf1bfe76fec9e59b29
None	http://pathwaycommons.org/pc12/Pathway_0e154785dd355ddf850004473087bded	http://pathwaycommons.org/pc12/Complex_a99ad8a88f7fa19b4b25000b5982b59e	None	new_http://pathwaycommons.org/pc12/Control_e6333610ec97a078f028acbe2aaf729e
http://pathwaycommons.org/pc12/Protein_18614a8e263f4b2d6abbb83e6aa55366;http://pathwaycommons.org/pc12/Protein_c26758ef0568df1d8ff1cca79cd2ea9b	http://pathwaycommons.org/pc12/Complex_9560d29a7af8c6e4574e8aca6039b563	None	None	http://pathwaycommons.org/pc12/ComplexAssembly_224c348b6002e190db47018c4439ca3c
http://pathwaycommons.org/pc12/Protein_bfae5e90f688941db2d4ac98db2d7ea9	http://pathwaycommons.org/pc12/Protein_a8a9998c7c5160c407424b710847079f	http://pathwaycommons.org/pc12/SmallMolecule_49bbaa2d3ae186b8d243f0319d87b43b;http://pathwaycommons.org/pc12/Complex_d417a4499ae1cb746a3b75b51b94f390	None	http://pathwaycommons.org/pc12/BiochemicalReaction_c57770e5f1bb0be82ffb69c9851c4ea8
None	http://pathwaycommons.org/pc12/Protein_ad4f8821560b2b3d06ca06415f249fec	http://pathwaycommons.org/pc12/Protein_968017af78a0f296ddf5fe3d3a8c3139;http://pathwaycommons.org/pc12/Protein_18614a8e263f4b2d6abbb83e6aa55366	None	http://pathwaycommons.org/pc12/TemplateReaction_453b8967b0e6994c6f603cc389bb6c14
http://pathwaycommons.org/pc12/Protein_ab71afdf577a5795f9bed6b3eeea0faa;http://pathwaycommons.org/pc12/Protein_dffba6d92753f73b8406cd2479349dd7	http://pathwaycommons.org/pc12/Complex_51b636a697f1ce3cbe102e7ba09b9702	None	None	http://pathwaycommons.org/pc12/ComplexAssembly_f4e07bcf74dc162aa921407b0750674b
None	http://pathwaycommons.org/pc12/Protein_2b1a2fdca476cc9a585084b6508068d8	http://pathwaycommons.org/pc12/Protein_78594cb3ff6854ec0877de1c8e177fc1;http://pathwaycommons.org/pc12/Protein_18614a8e263f4b2d6abbb83e6aa55366	None	http://pathwaycommons.org/pc12/TemplateReaction_57ddaf29652275f09c4eb9549af605c7
None	http://pathwaycommons.org/pc12/Pathway_ca78ef5447174b5ec579fc84ea930705	http://pathwaycommons.org/pc12/Complex_0174bf7b6278dacc0f3192892079c07f	None	new_http://pathwaycommons.org/pc12/Control_ea853bdfa2d3aaab001c2c1aabc13b74
None	http://pathwaycommons.org/pc12/Protein_6fee20e4137c42b315c2a4f1d3484877	http://pathwaycommons.org/pc12/Protein_868839d793da0d2fe6f88da803bd5c43	None	http://pathwaycommons.org/pc12/TemplateReaction_88804013743d8f2bf619db5d57b4ea0e
http://pathwaycommons.org/pc12/Protein_d63269040270108b57458b2f8fcc810a	http://pathwaycommons.org/pc12/Protein_a9883589e08b1a511370462f5372bfc6	http://pathwaycommons.org/pc12/Protein_18614a8e263f4b2d6abbb83e6aa55366;http://pathwaycommons.org/pc12/Protein_a75406c5c7a7a9f4b02a62df8d3210aa	None	http://pathwaycommons.org/pc12/BiochemicalReaction_b721c4e88d4ea899f286e7c23f064988
http://pathwaycommons.org/pc12/Complex_a99ad8a88f7fa19b4b25000b5982b59e	http://pathwaycommons.org/pc12/Complex_af80fb09f4dfd70f68973c77bf70ecf6;http://pathwaycommons.org/pc12/Protein_8c922bc6e213b1aff6c3f60e403b81b2	http://pathwaycommons.org/pc12/Complex_091f00b37c7780d43ce5fbac0bce584a	None	http://pathwaycommons.org/pc12/ComplexAssembly_f07cf83d3345115ebb51f6f0373e9ca5
http://pathwaycommons.org/pc12/Complex_091f00b37c7780d43ce5fbac0bce584a;http://pathwaycommons.org/pc12/Protein_72e8dc7b55e3dc71c2c47215755349e2	http://pathwaycommons.org/pc12/Complex_26710b055d423200a001935dc51deac7	None	None	http://pathwaycommons.org/pc12/ComplexAssembly_72c32213a72aa019e26f8730c582154b
None	http://pathwaycommons.org/pc12/Pathway_ca78ef5447174b5ec579fc84ea930705	None	http://pathwaycommons.org/pc12/Complex_f6ac6e3dece62da9d55a23057448548b	new_http://pathwaycommons.org/pc12/Control_5da2e0e0255d4cd2fa51ba9f032f4d88
None	http://pathwaycommons.org/pc12/Protein_dffba6d92753f73b8406cd2479349dd7	http://pathwaycommons.org/pc12/Protein_18614a8e263f4b2d6abbb83e6aa55366;http://pathwaycommons.org/pc12/Protein_a472cae8e518736a424e5cc37a2567b9	None	http://pathwaycommons.org/pc12/TemplateReaction_11427978e34428241ad2394ec0b8ad1c
http://pathwaycommons.org/pc12/Complex_7f3b5e56d570d64c41c20090b9f5407f;http://pathwaycommons.org/pc12/Complex_af80fb09f4dfd70f68973c77bf70ecf6	http://pathwaycommons.org/pc12/Complex_7f3b5e56d570d64c41c20090b9f5407f;http://pathwaycommons.org/pc12/Complex_ef7cec4a2e7c29a8767961166ca99284;http://pathwaycommons.org/pc12/Protein_bfae5e90f688941db2d4ac98db2d7ea9	http://pathwaycommons.org/pc12/Complex_2bf6afc83db5541560ec32bfe7249d4a	http://pathwaycommons.org/pc12/Complex_51b636a697f1ce3cbe102e7ba09b9702	http://pathwaycommons.org/pc12/ComplexAssembly_56f1b16092481eed8f2df73199c39ab4
http://pathwaycommons.org/pc12/Complex_8d57410645f75ab8d0caeee84854e038;http://pathwaycommons.org/pc12/Protein_45297e0b23f9b02a3a8b3ca27f99934f	http://pathwaycommons.org/pc12/Complex_f66c25ab94b8ffc96c1a6e847ea22541	None	None	http://pathwaycommons.org/pc12/ComplexAssembly_cc2107d20e6e6a9728190ae33f4771c7
http://pathwaycommons.org/pc12/Protein_18614a8e263f4b2d6abbb83e6aa55366;http://pathwaycommons.org/pc12/Protein_21031b585ed1bc2a70c66a584e4f4d09;http://pathwaycommons.org/pc12/Protein_381e39810815ba248241f9f4d33f4828	http://pathwaycommons.org/pc12/Complex_ddb1fd275fdb38f18724ee3303538684;http://pathwaycommons.org/pc12/Protein_381e39810815ba248241f9f4d33f4828	None	None	http://pathwaycommons.org/pc12/ComplexAssembly_e15298318576eb4c4cb736aec3bfa496
None	http://pathwaycommons.org/pc12/Protein_2452341105e4b6c1ef79264113d58b13	http://pathwaycommons.org/pc12/Protein_b5f3a13e0e5e5da4d7148e9bd2b424a5	http://pathwaycommons.org/pc12/Protein_18614a8e263f4b2d6abbb83e6aa55366	http://pathwaycommons.org/pc12/TemplateReaction_bde6e749f68c11c69ea71921c441c360
http://pathwaycommons.org/pc12/Protein_5bc061da65c853c0df4ea497ba1ccef7;http://pathwaycommons.org/pc12/Protein_e11a332fc9ee9ac5d4c43044636fb0d5	http://pathwaycommons.org/pc12/Complex_c78c038474880daed7b1691b563c5955	None	http://pathwaycommons.org/pc12/Complex_ecdea4f5c5b080e59ae5900cf9af0fb7	http://pathwaycommons.org/pc12/ComplexAssembly_934d99c7a349fa3e8f85b375dd0aa51b
http://pathwaycommons.org/pc12/Complex_ecdea4f5c5b080e59ae5900cf9af0fb7;http://pathwaycommons.org/pc12/Protein_17473880936f89922cd502bbdc8e1895	http://pathwaycommons.org/pc12/Complex_57fa96c1539406255461cc2a69ece564	None	None	http://pathwaycommons.org/pc12/ComplexAssembly_28ea2bd37be55f8f30b308998ac11710
http://pathwaycommons.org/pc12/Protein_18614a8e263f4b2d6abbb83e6aa55366	http://pathwaycommons.org/pc12/Protein_336f9a2439e1036c4375e8972919f764	http://pathwaycommons.org/pc12/Pathway_bda2ba32fe0050b2ed12d40159da656f;http://pathwaycommons.org/pc12/Protein_4ccfecbf49780b5b02f14b58e9872dcd	None	http://pathwaycommons.org/pc12/BiochemicalReaction_96b0492d3dfd2178bb14dbd02aa38a28
None	http://pathwaycommons.org/pc12/Pathway_e1d38b581be070150a4693823c08c43d	None	http://pathwaycommons.org/pc12/Protein_18614a8e263f4b2d6abbb83e6aa55366	new_http://pathwaycommons.org/pc12/Control_c35bfa76ed72c3a3de5c15c6e287ca16
http://pathwaycommons.org/pc12/Complex_3d8f3e322a51049a65766a4f69df2fc3;http://pathwaycommons.org/pc12/Protein_90c561c8b494eb514f0a459c6d83ccf8	http://pathwaycommons.org/pc12/Complex_d50d92eb19e70beb375179bdd1ed4502	None	None	http://pathwaycommons.org/pc12/ComplexAssembly_3f6bb4e9ab212ee8eb793e32a96cd287
http://pathwaycommons.org/pc12/Protein_c5b90c23a7690a5e3f9d25b192d94ee8	http://pathwaycommons.org/pc12/Protein_6c44002bdfe27cdf93560fdef3636676	http://pathwaycommons.org/pc12/Complex_ecdea4f5c5b080e59ae5900cf9af0fb7;http://pathwaycommons.org/pc12/Protein_08cb2b53b5caef3891debb2798e15530	None	http://pathwaycommons.org/pc12/BiochemicalReaction_893bbab49c2dd29d93b56229cda55371
http://pathwaycommons.org/pc12/Complex_f66c25ab94b8ffc96c1a6e847ea22541;http://pathwaycommons.org/pc12/Protein_ad175cafdaa4e602bff432830ec945c6	http://pathwaycommons.org/pc12/Complex_56595210008e4a2667529145bfe3b8b9	None	None	http://pathwaycommons.org/pc12/ComplexAssembly_30617ca434e3db4ae77460ec25ccc49e
http://pathwaycommons.org/pc12/Protein_5bbafe65aa8ab62cf950b27a5da5d67c;http://pathwaycommons.org/pc12/Protein_ab71afdf577a5795f9bed6b3eeea0faa	http://pathwaycommons.org/pc12/Complex_dec8ea02dc9c7b5542bb4ca5b9f018ec	None	None	http://pathwaycommons.org/pc12/ComplexAssembly_129a3b7e83730de37f8b6ad160a2f16e
http://pathwaycommons.org/pc12/Protein_336f9a2439e1036c4375e8972919f764	http://pathwaycommons.org/pc12/Protein_18614a8e263f4b2d6abbb83e6aa55366	http://pathwaycommons.org/pc12/Protein_ff1bed7c6a276d497c981b6156eb0364	None	http://pathwaycommons.org/pc12/BiochemicalReaction_f463554123d0484030423b6f97d582a3
http://pathwaycommons.org/pc12/Complex_af80fb09f4dfd70f68973c77bf70ecf6	http://pathwaycommons.org/pc12/Complex_ef7cec4a2e7c29a8767961166ca99284;http://pathwaycommons.org/pc12/Protein_bfae5e90f688941db2d4ac98db2d7ea9	http://pathwaycommons.org/pc12/Complex_1c20372a9972db5a13a376f8793e02db	None	http://pathwaycommons.org/pc12/ComplexAssembly_5c942589f41b8c98e522c2e05e5e03e0
http://pathwaycommons.org/pc12/Complex_636bbe69b5e274b34cf74a09a47c72eb;http://pathwaycommons.org/pc12/Protein_18614a8e263f4b2d6abbb83e6aa55366	http://pathwaycommons.org/pc12/Complex_5765a2b09f0392b04c4fe27bcc98b3f1;http://pathwaycommons.org/pc12/Protein_5bbafe65aa8ab62cf950b27a5da5d67c	None	None	http://pathwaycommons.org/pc12/BiochemicalReaction_60c9fb34557797e4afe94401f9d97e89
http://pathwaycommons.org/pc12/Complex_ddb1fd275fdb38f18724ee3303538684;http://pathwaycommons.org/pc12/Protein_17473880936f89922cd502bbdc8e1895	http://pathwaycommons.org/pc12/Complex_ae8e94f8ea5b88a3c30a95ee429ff824	None	None	http://pathwaycommons.org/pc12/ComplexAssembly_10f441f6a1959e876661e84486db030d
http://pathwaycommons.org/pc12/Complex_ecdea4f5c5b080e59ae5900cf9af0fb7;http://pathwaycommons.org/pc12/Protein_5bc061da65c853c0df4ea497ba1ccef7;http://pathwaycommons.org/pc12/Protein_8a4507936e87f98695b060977124ba68	http://pathwaycommons.org/pc12/Complex_0174bf7b6278dacc0f3192892079c07f;http://pathwaycommons.org/pc12/Complex_f6ac6e3dece62da9d55a23057448548b	None	None	http://pathwaycommons.org/pc12/ComplexAssembly_5da598de024afbf89b192763032a08a6
http://pathwaycommons.org/pc12/Complex_d1cada7b6467f771d9dff40c44bd09a2	http://pathwaycommons.org/pc12/Protein_19d6d5ec099ae4a5d5f7fc344aaec477;http://pathwaycommons.org/pc12/Protein_f6d3fb70f705aaf30c832f4c63e76ee0	http://pathwaycommons.org/pc12/Complex_1c20372a9972db5a13a376f8793e02db	None	http://pathwaycommons.org/pc12/ComplexAssembly_f301473e79fb6743e73c3788076001a9
http://pathwaycommons.org/pc12/Complex_cb6588681415e3b7ffaeafa895175364;http://pathwaycommons.org/pc12/Protein_18614a8e263f4b2d6abbb83e6aa55366	http://pathwaycommons.org/pc12/Complex_8d57410645f75ab8d0caeee84854e038	http://pathwaycommons.org/pc12/Pathway_d726bde74616e86afabc062a983fc2e9	None	http://pathwaycommons.org/pc12/ComplexAssembly_a3b10dbe1324b794eedce34b5b8d4a8f
None	http://pathwaycommons.org/pc12/Protein_dffba6d92753f73b8406cd2479349dd7	http://pathwaycommons.org/pc12/Complex_870c63e09ef9fbdec025378b441e3b3f	None	http://pathwaycommons.org/pc12/TemplateReaction_97ba9f1f53709bf46244bbae0b38c254
None	http://pathwaycommons.org/pc12/Pathway_e4a90a987c6eadf2aa31947c5f8745e1	None	http://pathwaycommons.org/pc12/Complex_ae8e94f8ea5b88a3c30a95ee429ff824	new_http://pathwaycommons.org/pc12/Control_c36c26693cf28b9228904ecaad2a6613
None	http://pathwaycommons.org/pc12/Pathway_2666fa7bdbb51d512f84c3ad2ddfa885	None	http://pathwaycommons.org/pc12/Complex_5765a2b09f0392b04c4fe27bcc98b3f1	new_http://pathwaycommons.org/pc12/Control_5766c588af85a5f0393a2244917e2d77
None	http://pathwaycommons.org/pc12/Protein_4464866880b30d2b4630107afee8e2bd	http://pathwaycommons.org/pc12/Protein_18614a8e263f4b2d6abbb83e6aa55366;http://pathwaycommons.org/pc12/Protein_08cb2b53b5caef3891debb2798e15530	None	http://pathwaycommons.org/pc12/TemplateReaction_01809cd3a14c06ba5b7ed05359ab8cd3
http://pathwaycommons.org/pc12/Protein_18614a8e263f4b2d6abbb83e6aa55366	http://pathwaycommons.org/pc12/Protein_381e39810815ba248241f9f4d33f4828	http://pathwaycommons.org/pc12/Protein_f82e9e83282307b68a9b8fcdd6b60c49	None	http://pathwaycommons.org/pc12/BiochemicalReaction_3494a2864d60fc4bf53ce86519ac2877
None	http://pathwaycommons.org/pc12/Pathway_2666fa7bdbb51d512f84c3ad2ddfa885	http://pathwaycommons.org/pc12/Protein_54beffc3adcb3f25e10aaf4f8811d427	None	new_http://pathwaycommons.org/pc12/Control_20c02eae587d02d16281fa560e99fd14
http://pathwaycommons.org/pc12/Complex_3d8f3e322a51049a65766a4f69df2fc3;http://pathwaycommons.org/pc12/Protein_fd645ecc3857b589727654e6db011d3b	http://pathwaycommons.org/pc12/Complex_d96be5e1a162a17fa9ed08b87d64d7b6	None	None	http://pathwaycommons.org/pc12/ComplexAssembly_cd6db7909dce20d1652437e08aff8be0
None	http://pathwaycommons.org/pc12/Protein_29e2006aacf194fbdff266b07f32b5c2	http://pathwaycommons.org/pc12/Protein_6c44002bdfe27cdf93560fdef3636676	None	http://pathwaycommons.org/pc12/TemplateReaction_2d7709e51fbed7e461d24c393229c8ad
http://pathwaycommons.org/pc12/Complex_57fa96c1539406255461cc2a69ece564;http://pathwaycommons.org/pc12/Protein_90c561c8b494eb514f0a459c6d83ccf8	http://pathwaycommons.org/pc12/Complex_aab1afb6465d5088d17c11534375298f	None	None	http://pathwaycommons.org/pc12/ComplexAssembly_55b43bff71a5caa08ca368153853180f
http://pathwaycommons.org/pc12/Protein_d15467c3aeb7410809028fd13c85baa1	http://pathwaycommons.org/pc12/Protein_4908cf16daac7716687535528fbff7dd	http://pathwaycommons.org/pc12/Protein_18614a8e263f4b2d6abbb83e6aa55366	None	http://pathwaycommons.org/pc12/BiochemicalReaction_8564a2dd50480efe5ac9f31fb00b70c4
None	http://pathwaycommons.org/pc12/Pathway_a4ee5863344e30d9da6fd0a7e6c620c0	http://pathwaycommons.org/pc12/Protein_eebb0c54e4e205b365d12cc4a19c4f71	None	new_http://pathwaycommons.org/pc12/Control_b198481e6c3a19f3ed61a60488459b91
http://pathwaycommons.org/pc12/Protein_8d8e82dbb3272047dab99035f856b511;http://pathwaycommons.org/pc12/Protein_b3cc660349b3433d1fa633d126d4affc	http://pathwaycommons.org/pc12/Complex_5f03183e6097e2e0e1a7659010b18ae9	None	None	http://pathwaycommons.org/pc12/ComplexAssembly_92bba1493868205a891cb901c80b966f
http://pathwaycommons.org/pc12/Complex_9570ce3d47db7724de6ed1fc5cc3cb26;http://pathwaycommons.org/pc12/Protein_12330a2915c70cd1d5f2e39509b31d00;http://pathwaycommons.org/pc12/Protein_3e36be33e44bb4010153b462cb6a50d5;http://pathwaycommons.org/pc12/Protein_8a6cb4883496f0d0c0c842d64d940cc0	http://pathwaycommons.org/pc12/Complex_bbf7afe4b891aa28bd166c22b55adbd9;http://pathwaycommons.org/pc12/Protein_565bfe70e25efa65c3325ad5c0a6104f	None	None	http://pathwaycommons.org/pc12/ComplexAssembly_5d866c33ce4c0e5240e51bc9a0df7f17
http://pathwaycommons.org/pc12/Protein_33e0f7e1f643c687c61ae3216a12d08d;http://pathwaycommons.org/pc12/Protein_aaef06808456fdd401fb22836d3ebb82	http://pathwaycommons.org/pc12/Complex_8e3ff357bedf692288d9fcc52515cf17	None	None	http://pathwaycommons.org/pc12/ComplexAssembly_2bd3c610f887050baa98883f2c14ac31
None	http://pathwaycommons.org/pc12/Protein_b1daf0ab4d8a33534cadd0d335de91b0	None	http://pathwaycommons.org/pc12/Complex_c2d3ae7486882392f59f4acca29b8921	http://pathwaycommons.org/pc12/TemplateReaction_1d26a78a11806f35b5dbcdf928f740ee
None	http://pathwaycommons.org/pc12/Protein_6c1c0c98138b72238a6eae6c635a6eb1	None	http://pathwaycommons.org/pc12/Complex_b97cbddfe426c11f5dd7904b83451973	http://pathwaycommons.org/pc12/TemplateReaction_c141da9d54727699c804b385d61bfd50
None	http://pathwaycommons.org/pc12/Protein_bd2da7a591494a135b45c96179ec11f0	http://pathwaycommons.org/pc12/Complex_215f7154210849dfcbea74e297410cc0	http://pathwaycommons.org/pc12/Complex_7943ee1b3f3c73845760c5e0c3885df0	http://pathwaycommons.org/pc12/TemplateReaction_0a118b6eb1c4c4bd1befef8767790f46
http://pathwaycommons.org/pc12/Complex_5f03183e6097e2e0e1a7659010b18ae9;http://pathwaycommons.org/pc12/Protein_f1e1337e6e240e6384b27146b5989005	http://pathwaycommons.org/pc12/Complex_7943ee1b3f3c73845760c5e0c3885df0	None	None	http://pathwaycommons.org/pc12/ComplexAssembly_906b92c1f4f6dd51ffb8bea90ee1b931
None	http://pathwaycommons.org/pc12/Protein_8d8e82dbb3272047dab99035f856b511	http://pathwaycommons.org/pc12/Complex_bbf7afe4b891aa28bd166c22b55adbd9;http://pathwaycommons.org/pc12/Pathway_a222a956190b49eb0529a3c30c61735e	http://pathwaycommons.org/pc12/Protein_8d8e82dbb3272047dab99035f856b511	http://pathwaycommons.org/pc12/TemplateReaction_b501e3c9384800b13332efc0aa333bf6
http://pathwaycommons.org/pc12/Complex_a09c02d1a8905db32ff4f20ea805cb54;http://pathwaycommons.org/pc12/Protein_8a6cb4883496f0d0c0c842d64d940cc0	http://pathwaycommons.org/pc12/Complex_1557c97515a83c3daba6e9f6db2c13ea;http://pathwaycommons.org/pc12/Complex_f57bf1a1daee9ffeb146c72f0f9c3e5b;http://pathwaycommons.org/pc12/Protein_565bfe70e25efa65c3325ad5c0a6104f	None	None	http://pathwaycommons.org/pc12/ComplexAssembly_564ebcc7185edadebb6efdcdae74b477
None	http://pathwaycommons.org/pc12/Protein_a7491b6041bcfd6b5379f765c161a282	http://pathwaycommons.org/pc12/Complex_d9891d3d2f99749e37fdcc1c82738db9	None	http://pathwaycommons.org/pc12/TemplateReaction_bb5400abb2b01bde6d560017041b7e74
http://pathwaycommons.org/pc12/Complex_1557c97515a83c3daba6e9f6db2c13ea;http://pathwaycommons.org/pc12/Protein_8d8e82dbb3272047dab99035f856b511	http://pathwaycommons.org/pc12/Complex_49b8860074ce16ec5ce22bf833821bd2;http://pathwaycommons.org/pc12/Protein_fd3c0c78bbf75008c69efb3f79a04ef6	None	None	http://pathwaycommons.org/pc12/BiochemicalReaction_191cb550ad4729c25dd6d2c16a28950d
None	http://pathwaycommons.org/pc12/Protein_8d8e82dbb3272047dab99035f856b511	http://pathwaycommons.org/pc12/Complex_bbf7afe4b891aa28bd166c22b55adbd9	http://pathwaycommons.org/pc12/Complex_a947000c4571ce22b008256b26bd9f40	http://pathwaycommons.org/pc12/TemplateReaction_29fd42498219b6910623265359a90409
http://pathwaycommons.org/pc12/Protein_18614a8e263f4b2d6abbb83e6aa55366;http://pathwaycommons.org/pc12/Protein_8d8e82dbb3272047dab99035f856b511;http://pathwaycommons.org/pc12/Protein_dab60e03ab7336619497fb586aa035db	http://pathwaycommons.org/pc12/Complex_8c5b5d25b8801968f3e71fb8e0be27bd	None	None	http://pathwaycommons.org/pc12/ComplexAssembly_321715495851fdfc5a80878f6015867f
